"ID_ZALICZENIA","ID_PRZED","NR_ALBUMU","NR_WYKL","ID_SALA","OCENA","ID_TERMIN"
92330,8,4733,60,2,3,3312
92331,9,6396,98,9,2,3113
92332,3,2387,65,6,2,2459
92333,8,6967,42,3,5,5742
92334,2,8086,59,2,3,6378
92335,10,1316,54,4,4,8025
92336,1,2440,6,13,2,2627
92337,7,7462,49,10,3,1008
92338,5,5853,49,9,4,1663
92339,9,4034,80,2,4,3315
92340,5,8609,55,10,3,6605
92341,6,4964,28,9,3,5740
92342,10,3837,37,9,5,4420
92343,10,4725,47,7,4,7856
92344,3,3776,54,7,4,5486
92345,10,5235,13,1,5,8764
92346,10,1154,5,7,3,3070
92347,1,3891,77,7,2,2554
92348,10,8428,89,2,3,5565
92349,6,10090,5,7,4,4999
92350,8,7213,40,8,4,6075
92351,1,4881,19,13,3,715
92352,9,10335,68,6,5,218
92353,6,10094,27,2,5,3743
92354,6,6686,78,6,2,8034
92355,4,3478,30,9,5,2111
92356,2,4800,75,14,4,4317
92357,8,9784,20,9,2,5883
92358,1,1001,89,5,2,4083
92359,4,9420,75,15,4,3392
92360,9,5294,68,14,5,9380
92361,5,5042,51,14,4,7791
92362,3,1922,93,2,3,7588
92363,6,10208,90,13,2,218
92364,2,7670,7,15,3,8156
92365,2,2250,82,12,5,7539
92366,1,6321,18,8,3,2393
92367,1,9629,57,5,5,1528
92368,4,7848,61,12,3,6683
92369,7,3295,33,11,5,8110
92370,2,1280,65,3,3,8285
92371,8,8149,89,9,2,9837
92372,3,9111,75,11,2,6175
92373,7,2464,88,6,3,4279
92374,8,1913,73,11,2,2
92375,5,6905,26,4,2,5887
92376,9,9254,62,9,4,3264
92377,7,3200,76,12,4,4335
92378,7,9929,12,3,5,141
92379,7,1964,9,7,2,662
92380,4,1548,88,7,3,6207
92381,6,5413,80,10,4,9066
92382,3,8624,58,3,2,5400
92383,6,6421,80,12,5,5711
92384,3,6753,27,2,5,8276
92385,10,9300,36,15,3,4764
92386,7,5918,40,8,4,7728
92387,8,10571,83,10,3,5684
92388,7,5551,4,10,3,1266
92389,6,7816,99,11,3,9506
92390,10,5160,65,1,4,3710
92391,3,10583,31,13,2,8712
92392,6,5923,15,10,3,9347
92393,5,9833,51,6,4,348
92394,3,3634,55,11,3,7737
92395,6,5494,2,4,4,527
92396,3,4154,36,5,4,1679
92397,10,9221,7,11,5,9783
92398,5,10516,93,4,2,2536
92399,7,6468,23,6,5,1287
92400,9,2549,35,6,5,412
92401,7,7195,87,5,5,2643
92402,9,4326,72,3,4,9250
92403,6,6515,9,15,5,4474
92404,7,7670,65,11,2,9566
92405,2,5420,74,15,2,8755
92406,3,9444,21,1,2,1521
92407,9,9523,48,4,2,6594
92408,4,1681,56,7,2,7481
92409,7,5961,89,2,3,4688
92410,7,8779,48,11,2,8237
92411,4,10584,25,12,3,7477
92412,5,2812,55,4,5,2184
92413,8,7032,95,10,3,9539
92414,4,9050,89,14,3,2471
92415,7,4375,56,11,2,8594
92416,2,5280,36,6,5,3284
92417,3,6783,46,7,3,7065
92418,5,4034,62,15,3,1170
92419,2,10873,48,14,2,6625
92420,2,8647,72,9,4,8445
92421,1,5192,40,5,4,9987
92422,8,3479,73,5,3,3101
92423,4,8504,55,9,2,2580
92424,3,2285,9,9,4,9472
92425,1,8268,17,9,3,6155
92426,5,3070,45,2,3,4278
92427,10,9438,49,5,2,9664
92428,7,3935,84,15,3,3306
92429,5,5496,34,13,5,3348
92430,4,5229,100,13,3,49
92431,2,6026,10,5,5,3162
92433,5,9548,54,13,3,7776
92434,7,5631,93,6,3,2564
96081,4,3437,62,1,2,7469
96082,9,6056,18,2,5,751
96083,2,4677,58,6,2,1686
96084,5,3444,5,8,4,2495
96085,4,6705,32,7,2,272
96086,1,5918,57,8,5,4959
96087,5,10771,5,15,4,4234
96088,9,10542,49,9,4,8180
96089,6,10882,100,3,4,5349
96090,8,9224,88,14,2,5622
96091,9,4558,20,8,2,7785
96092,4,1038,10,12,2,8376
96093,5,10725,26,3,3,1035
96094,10,7111,88,8,4,8651
96095,7,9532,60,8,5,1630
96096,6,5530,94,2,4,2333
96097,1,7042,91,2,2,5812
96098,10,2908,78,7,3,6325
96099,1,10902,47,6,2,1330
96100,5,2637,66,9,3,4849
96101,5,5776,29,8,3,5513
96102,5,5370,53,2,4,3050
96103,4,4644,69,7,2,4289
96104,4,4676,86,12,3,5279
96105,4,4234,66,6,2,6930
96106,7,3399,83,3,2,9002
96107,2,1794,11,13,2,3110
96108,8,8285,26,11,3,1707
96109,2,10381,100,8,4,2487
96110,7,1785,55,15,3,1608
96111,3,2463,62,13,3,5508
96112,10,2951,38,3,3,12
96113,1,6968,24,4,2,9255
96114,7,4345,70,7,3,889
96115,7,3961,87,14,5,5175
96116,3,6181,100,11,5,4610
96117,7,9387,70,10,4,2376
96118,2,5331,41,3,5,3241
96119,5,1651,19,15,5,5047
96120,10,9916,24,15,3,4617
96121,4,5161,14,1,3,3986
96122,9,10884,28,3,3,2595
96123,7,4320,52,9,3,3749
96124,2,3457,53,14,3,2399
96125,2,3543,95,12,2,1723
96126,3,3724,16,8,5,9289
96127,9,1413,37,1,4,7964
96128,8,9996,36,1,5,3857
96129,5,1995,26,5,4,2026
96130,10,10026,40,6,3,3913
96131,5,9483,4,14,5,9900
96132,10,3144,30,1,4,7222
96133,2,10206,98,8,2,2149
96134,10,10356,78,1,3,3216
96135,6,8507,37,9,4,4059
96136,8,5745,97,11,4,5315
96137,1,9179,24,2,2,3562
96138,2,7277,69,14,3,5403
96139,3,2769,59,10,5,8259
96140,9,9477,18,9,5,2676
96141,9,9999,43,10,5,2539
96142,7,2652,63,15,3,3407
96143,2,4763,52,4,2,9936
96144,1,2612,7,1,2,5545
96145,7,2487,24,7,5,5562
96146,2,10268,67,10,5,457
96147,2,1447,76,13,3,3818
96148,3,10192,17,8,4,6111
96149,1,2198,17,1,3,3097
96150,9,1576,70,12,4,6038
96151,4,1977,38,6,4,3477
96152,3,2879,38,11,5,972
96153,3,9581,17,8,4,5412
96154,3,1084,9,4,4,1918
96155,9,1699,56,11,4,3698
96156,6,7893,22,12,4,9017
96157,5,10929,37,3,3,3407
96158,8,7911,48,14,4,7080
96159,10,1148,85,13,3,9260
96160,3,10043,40,10,3,245
96161,3,4809,90,2,4,5251
96162,3,9979,23,14,5,325
96163,3,1386,96,15,3,8919
96164,7,9083,29,12,5,3938
96165,10,2173,16,1,3,5018
96166,4,8668,67,9,5,8022
96167,10,9449,73,3,4,7677
96168,4,7602,62,12,2,8373
96169,4,9161,16,8,5,3387
96170,6,1325,49,7,5,9718
96171,8,10866,66,13,3,129
96172,1,2189,69,13,3,2685
96173,7,2776,28,7,4,7246
96174,4,7271,43,5,2,2525
96175,2,8069,95,3,5,1250
96176,1,1821,15,3,3,650
96177,7,9435,65,7,5,1793
96178,10,4403,5,7,3,5710
96179,6,1760,49,13,2,6839
96180,7,10276,97,1,5,1382
96181,7,5056,43,10,5,9062
96182,1,3772,16,3,5,8378
96183,7,5462,64,15,3,2186
96184,8,6839,10,11,3,1664
96185,5,4604,97,12,5,4765
96186,5,3454,87,9,2,6214
96187,1,6937,7,10,5,5444
96188,9,4426,18,6,4,4187
96189,6,10146,24,3,2,2384
96190,4,8682,9,14,3,4825
96191,1,7169,25,10,4,6052
96192,8,2695,35,5,2,4012
96193,9,6218,36,1,2,9065
96194,1,4288,23,6,3,5580
96195,9,5076,49,7,3,5266
96196,6,2616,99,3,2,2620
96197,1,9020,64,10,5,6717
96198,9,5667,69,2,2,9858
96199,7,4940,53,14,2,4220
96200,8,3768,61,2,3,3328
96201,4,4530,29,9,2,7220
96202,6,2713,21,10,5,4919
96203,2,4757,93,14,3,8188
96204,7,6215,34,5,3,8818
96205,4,3322,54,11,5,2295
96206,4,5946,73,14,4,6848
96207,6,7325,28,4,2,1357
96208,3,3540,81,5,5,6075
96209,6,6994,72,3,2,8195
96210,2,5693,83,12,4,7528
96211,3,8130,21,14,2,5097
96212,5,1026,56,13,3,491
96213,6,4331,86,3,3,898
96214,4,9550,15,9,3,4277
96215,3,6968,46,12,3,296
96216,8,4180,77,7,4,8551
96217,1,10200,92,7,5,1652
96218,3,9596,13,5,3,7706
96219,4,6209,62,12,3,2787
96220,10,9377,81,9,2,1457
96221,7,4684,30,2,3,9119
96222,10,9907,75,7,3,774
96223,5,1700,21,8,4,809
96224,7,4928,77,6,2,670
96225,3,4400,44,12,5,9711
96226,10,8279,52,9,5,8973
96227,4,2936,44,2,4,6465
96228,4,8382,47,13,4,1500
96229,8,5723,94,11,3,5124
96230,2,1530,20,8,2,8012
96231,2,3382,97,1,5,6525
96232,9,2548,88,7,5,1644
96233,6,6232,61,13,5,3733
96234,7,1792,97,10,4,3942
96235,2,6874,92,8,3,6441
96236,3,4578,86,12,4,4520
96237,1,7988,27,5,5,7561
96238,8,9923,59,5,2,9666
96239,3,8963,74,3,5,4099
96240,9,5736,54,1,5,384
96241,2,8974,69,3,4,8233
96242,3,9178,30,15,3,8984
96243,10,6287,68,13,4,5507
96244,6,9048,74,15,4,6795
96245,9,3878,66,8,3,9040
96246,8,10737,18,9,4,4491
96247,4,5201,63,8,3,5981
96248,10,2374,62,11,4,1089
96249,2,3039,32,10,2,9156
96250,4,10004,60,15,3,4571
96251,8,9468,96,8,3,2672
96252,8,4248,82,12,3,7270
96253,7,1134,57,8,3,6785
96254,1,9204,13,10,3,4660
96255,5,8469,20,3,4,1176
96256,2,4279,5,9,3,3975
96257,7,9770,30,2,5,9422
96258,7,2513,53,2,4,5784
96259,7,7909,48,5,3,6333
96260,8,7532,26,8,2,386
96261,8,5034,10,8,5,3605
96262,6,1439,32,5,2,306
96263,10,10357,44,2,5,2418
96264,8,8133,57,2,5,1411
96265,2,7514,45,13,5,3429
96266,6,2131,55,11,3,442
96267,9,4002,74,5,2,7045
96268,2,8878,24,15,3,7769
96269,5,6262,64,14,3,6882
96270,3,8435,57,5,3,4275
96271,5,8663,59,15,2,1302
96272,6,3801,33,4,3,4854
96273,6,1358,19,9,5,2124
96274,10,1930,93,6,3,3293
96275,2,9126,11,4,4,7409
96276,2,1511,54,1,5,8064
96277,4,8753,100,3,5,2058
96278,4,9122,41,12,2,978
96279,1,9952,8,7,5,2649
96280,6,10541,95,1,3,8415
96281,7,1779,86,4,2,618
96282,5,8616,48,7,2,7154
96283,8,10264,58,13,3,2700
96284,8,3009,6,13,2,9856
96285,9,1576,17,8,3,2826
96286,2,6908,84,11,2,9342
96287,8,1333,67,7,2,3067
96288,6,9419,4,8,4,9978
96289,9,9879,13,5,5,2771
96290,4,9583,62,15,2,8604
96291,10,7277,99,6,4,1560
96292,3,6324,75,8,2,931
96293,6,2057,71,3,5,7961
96294,8,8580,72,12,2,359
96295,1,10523,19,12,5,6861
96296,2,10731,92,8,4,4908
96297,7,5608,32,4,4,6645
96298,3,9696,40,11,5,473
96299,7,1611,48,11,3,4892
96300,9,1084,58,3,4,4357
96301,4,9553,12,14,5,8248
96302,2,10299,44,4,4,3741
96303,7,4490,64,12,4,9242
96304,1,8471,84,2,5,9316
96305,3,9954,67,5,2,5488
96306,1,7197,37,9,5,6924
96307,10,3367,14,4,4,9869
96308,7,10192,81,4,2,1193
96309,8,3485,84,6,3,596
96310,2,10322,42,4,5,2271
96311,9,10261,49,13,5,2327
96312,9,4090,57,4,3,5048
96313,1,7843,33,12,5,9436
96314,4,4743,80,13,5,3532
96315,8,10950,28,6,5,6424
96316,8,6507,24,5,4,6898
96317,2,6875,36,14,5,9874
96318,9,1243,95,10,5,3388
96319,8,10162,73,7,3,1017
96320,7,5291,89,10,4,1482
96321,3,1577,45,15,3,5532
99984,2,8298,37,6,3,5723
99985,4,3029,93,15,2,6520
99986,8,5427,32,12,3,342
99987,7,5695,22,11,2,6958
99988,7,5157,93,14,5,9881
99989,5,9483,73,2,5,5179
99990,9,6456,38,13,2,6329
99991,1,3026,20,5,4,1661
99992,7,9622,14,1,4,6618
99993,1,8206,43,5,3,9697
99994,8,7752,77,9,5,3136
99995,10,4850,66,8,2,98
99996,10,10563,49,9,4,5401
99997,9,9042,93,5,5,7232
99998,2,8021,14,3,2,391
99999,8,7237,12,10,5,8605
100000,6,5732,28,9,2,9746
18897,4,2404,92,8,3,2274
21706,1,2546,94,7,4,3981
29136,7,6500,94,12,3,635
35470,4,3011,21,9,4,7101
53535,6,9542,35,3,5,3843
61852,7,1325,59,4,5,9526
67275,9,9141,24,4,2,4305
69820,7,8752,85,1,3,2132
74505,1,5846,45,13,3,3915
79269,2,3975,50,4,3,7320
93915,6,6544,10,2,3,5456
97465,10,7556,48,6,3,7505
99471,7,10464,68,1,2,2339
92435,9,9467,26,13,3,3587
92436,3,8334,66,13,4,4026
92437,3,2888,97,15,3,6143
92438,6,10686,2,12,2,6003
92439,1,2002,6,14,5,8967
92440,4,1329,70,5,3,1008
92441,1,5582,68,1,4,8130
92442,5,4599,81,10,5,1652
92443,7,4053,72,8,3,6653
92444,4,9502,7,3,5,5930
92445,9,2355,49,7,3,7009
92446,8,8346,17,2,4,4729
92447,5,1512,96,4,5,5785
92448,9,4429,68,15,2,3273
92449,5,2558,18,14,5,6586
92450,1,7785,53,8,5,1099
92451,10,9426,36,1,3,4254
92452,2,5544,62,15,4,8239
92453,8,6424,2,13,4,663
92454,1,8597,10,6,3,187
92455,6,4191,11,5,4,9783
92456,7,4923,70,4,5,4574
92457,2,9963,25,2,2,5114
92458,9,2420,20,13,3,3498
92459,5,1384,8,4,3,366
92460,9,4229,54,3,3,4148
92461,3,3188,2,8,5,9942
92462,2,8590,32,11,5,8012
92463,9,3853,43,11,2,8035
92464,7,3142,78,12,3,2954
92465,1,4865,23,7,4,6538
92466,8,1371,74,4,3,7826
92467,1,10925,46,5,2,18
92468,4,1872,94,1,3,8149
92469,3,6852,26,3,4,7706
92470,1,6695,3,9,3,3164
92471,8,9224,67,1,5,6722
92472,9,10487,6,14,5,500
92473,2,8559,24,3,2,1938
92474,4,9903,58,15,2,9446
92475,5,1652,35,2,2,3752
92476,7,9713,55,3,2,1844
92477,7,5558,92,15,5,6025
92478,3,1891,26,6,2,3300
92479,8,7350,31,1,5,9727
92480,10,7479,58,15,5,3812
92481,3,2129,16,10,3,171
92482,5,2210,100,14,4,4990
92483,9,4773,59,9,3,5535
92484,3,6178,83,1,3,9370
92485,4,5560,81,4,5,2611
92486,10,8033,52,5,4,6730
92487,2,6604,35,12,4,876
92488,8,9055,29,11,3,1642
92489,7,10070,46,4,4,5889
92490,5,9317,7,13,4,573
92491,4,5253,99,13,3,4806
92492,3,4669,54,7,4,3523
92493,7,4823,4,6,4,582
92494,5,6565,41,13,3,5809
92495,9,5375,77,8,5,1805
92496,6,8458,84,14,2,1490
92497,1,10346,29,13,2,5063
92498,10,8314,51,13,5,9208
92499,7,7721,21,4,2,1823
92500,1,1547,73,9,3,2788
92501,3,9648,68,12,3,1794
92502,6,2928,49,10,5,141
92503,10,3300,89,2,4,1027
92504,7,8193,48,15,5,3532
92505,4,6572,34,14,3,9422
92506,2,3778,96,9,3,886
92507,8,10102,25,15,5,886
92508,1,8629,21,3,4,9643
92509,10,1794,89,13,3,8526
92510,9,1250,19,15,2,8593
92511,1,1315,27,4,2,1195
92512,6,8526,72,7,5,754
92513,4,4024,23,2,2,4294
92514,4,4799,32,6,2,8750
92515,2,5506,23,4,4,2959
92516,4,10197,23,13,2,6436
92517,5,6360,90,9,2,6064
92518,2,8189,78,9,5,4290
92519,5,3535,86,1,4,9872
92520,3,1929,27,3,3,2935
92521,9,6301,60,9,5,528
92522,6,4066,7,5,3,2544
92523,6,10292,5,2,2,1552
92524,8,9845,58,15,4,5118
92525,6,7602,24,13,4,3411
92526,4,2868,55,7,4,198
92527,4,6382,5,5,3,1072
92528,3,4956,65,15,3,4624
92529,4,9815,93,14,5,6787
92530,3,8845,78,13,4,5113
92531,1,6191,12,9,4,374
92532,10,1694,22,9,2,8079
92533,2,7581,88,2,3,7551
92534,10,8567,60,1,3,1344
92535,2,10855,2,5,3,7336
92536,6,8593,5,1,3,2921
92537,2,8149,81,5,5,5779
92538,2,5521,2,15,4,3365
92539,9,5178,15,13,5,9626
92540,3,3002,25,6,5,2320
92541,1,10421,100,1,4,6051
92542,2,1304,57,7,4,6840
92543,3,10445,61,10,4,3603
92544,4,3090,31,6,5,5991
92545,9,10132,76,15,2,6805
92546,6,7727,9,9,3,1851
92547,6,2314,34,7,5,1260
92548,8,1938,17,14,5,9235
92549,6,5961,49,15,2,3776
92550,10,10889,89,2,2,9533
92551,2,2456,64,14,3,7053
92552,9,6631,75,4,2,8948
92553,10,6176,73,10,5,8941
92554,4,1562,68,9,2,8052
92555,10,1668,83,10,2,9184
92556,1,4783,8,3,3,1996
92557,9,8438,97,14,4,6131
92558,9,2346,85,5,2,7814
92559,9,8908,86,15,4,5509
92560,10,6490,56,1,5,7717
92561,8,8569,3,5,5,1746
92562,3,6898,57,15,3,4036
92563,6,7791,35,2,3,8297
92564,8,3563,61,3,3,9884
92565,4,2057,22,12,4,4264
92566,10,4062,51,2,4,6071
92567,9,2975,46,2,2,4176
92568,1,8310,61,8,4,7807
92569,3,10426,10,4,4,1193
92570,1,7418,53,11,3,3882
92571,9,1407,81,8,3,4354
92572,7,9248,33,13,2,3953
92573,5,1041,52,2,2,4472
92574,9,5446,59,14,2,3321
92575,10,4374,48,3,3,9771
92576,6,9635,62,1,3,9412
92577,1,1539,62,2,4,6437
92578,9,7490,2,11,4,5482
92579,3,9995,8,6,4,2929
92580,7,10775,54,9,3,6772
92581,2,8634,78,2,3,3228
92582,5,7315,45,7,2,7316
92583,10,5111,23,11,5,45
92584,9,9514,54,10,4,3881
92585,1,10464,95,2,4,9561
92586,8,7645,66,12,2,4780
92587,10,1159,1,3,5,8788
92588,1,6602,96,6,2,3547
92589,3,8146,76,4,3,5116
92590,6,2583,59,5,4,3371
92591,9,1656,34,10,2,5919
92592,3,10358,53,9,5,4845
92593,2,3726,6,10,4,4714
92594,9,5755,44,6,2,9763
92595,10,1162,41,2,2,1533
92596,10,7473,31,5,3,7099
92597,8,5030,57,3,4,9030
92598,5,6868,11,11,5,3893
92599,8,3373,38,6,3,7085
92600,8,10272,79,5,3,1946
92601,3,3452,45,13,3,9058
92602,1,4798,33,13,4,9351
92603,6,10919,78,3,4,8042
92604,4,9752,47,7,2,6878
92605,9,5845,49,8,5,1740
92606,3,1818,66,4,2,2858
92607,7,1213,46,2,4,3865
92608,3,4705,35,14,4,3872
92609,6,4215,11,12,2,8508
92610,7,10856,72,15,2,3734
92611,2,6743,6,6,3,975
92612,9,9686,98,7,2,28
92613,9,9515,20,4,5,4458
92614,9,1916,77,15,2,465
92615,1,5597,13,4,2,3238
92616,3,4883,40,6,4,5717
92617,9,9419,50,2,4,3034
92618,10,1899,11,6,2,2059
92619,6,1452,82,5,4,9950
92620,9,9926,52,8,2,8119
92621,2,3845,56,11,5,1797
92622,4,6539,19,12,4,1365
92623,9,7698,78,9,5,7904
92624,5,9775,90,11,5,826
92625,8,4552,35,10,2,8466
92626,5,1207,64,1,2,1692
92627,1,5918,47,13,4,6481
92628,7,7776,72,14,3,8323
92629,3,9123,86,7,5,3217
92630,8,6216,75,1,5,8311
92631,3,1106,82,1,5,5029
92632,2,2911,40,10,5,9246
92633,3,4714,6,5,5,3554
92634,3,9694,93,6,3,2018
92635,1,4146,59,10,2,1650
92636,1,1840,95,5,2,292
92637,8,6528,33,8,2,1825
92638,7,7638,6,7,3,161
92639,10,7058,95,12,2,5278
92640,6,6268,42,15,3,9514
92641,1,6670,36,6,3,8901
92642,4,7138,6,15,3,8870
92643,6,5276,24,9,5,4716
92644,6,8365,16,14,4,7258
92645,2,5595,68,5,5,4638
92646,5,9925,46,13,3,5224
92647,7,6777,82,12,5,169
92648,8,10592,16,13,3,6164
92649,3,3587,27,13,5,2089
92650,6,3124,94,5,2,4931
92651,2,6771,2,15,3,9287
92652,3,3203,45,2,2,7097
92653,3,3089,75,14,2,7318
92654,6,3142,19,1,2,5570
92655,2,4026,61,1,4,3878
92656,8,4437,81,1,5,4675
92657,3,5446,78,5,4,4799
92658,6,2118,29,13,3,7153
92659,6,7485,45,9,2,9685
92660,4,7785,60,9,3,4201
92661,6,2320,9,14,5,9854
92662,5,3389,80,9,4,1356
92663,1,10557,93,7,5,7224
92664,10,9459,16,15,5,2848
92665,8,1619,68,13,5,4974
92666,8,4473,62,8,3,2656
92667,7,5902,64,5,2,1778
92668,7,2266,6,12,4,2953
92669,6,9412,98,3,2,1676
92670,10,8073,38,12,2,2129
92671,9,8294,73,4,2,3451
92672,2,10677,64,13,2,7953
92673,5,8410,92,13,5,548
92674,6,2318,93,6,2,3296
92675,6,1244,46,10,4,5429
96322,9,7360,49,4,5,8510
96323,10,6527,62,15,3,9724
96324,8,2790,11,5,4,8900
96325,1,9864,9,3,5,2683
96326,4,6280,72,6,2,3187
96327,4,6631,77,3,2,5561
96328,4,3958,74,11,4,1844
96329,10,9730,84,11,4,1481
96330,5,1881,91,13,5,6679
96331,6,10870,14,1,3,1520
96332,1,9754,29,9,5,6281
96333,1,1699,29,7,4,7023
96334,7,2905,68,12,2,9463
96335,8,7290,12,8,2,3397
96336,5,5475,16,6,5,2591
96337,2,8826,60,11,5,7355
96338,9,9459,6,12,3,6753
96339,3,3346,97,15,3,5163
96340,9,9953,6,2,3,957
96341,4,1256,42,2,2,2816
96342,8,2193,3,2,4,7149
96343,4,3488,45,15,4,1050
96344,10,6747,71,11,3,3771
96345,8,7119,86,5,3,4552
96346,8,4849,1,8,5,4939
96347,1,10551,46,4,2,9567
96348,7,8742,1,12,5,3638
96349,5,8997,11,11,5,4940
96350,10,5473,83,11,5,913
96351,2,6702,47,6,4,2073
96352,1,7401,29,4,3,9710
96353,8,4896,8,12,2,7079
96354,3,3156,4,13,4,342
96355,4,6843,52,12,4,8764
96356,3,4448,46,8,3,6309
96357,3,2248,57,12,4,5521
96358,9,7291,85,5,4,2747
96359,4,7705,91,5,3,3158
96360,4,5974,31,14,3,6134
96361,1,2824,90,13,4,4179
96362,3,9452,26,4,5,3368
96363,7,1156,59,9,3,5727
96364,10,3657,84,8,2,59
96365,7,4989,19,14,4,2686
96366,9,10111,53,1,5,1733
96367,10,1193,96,13,2,9374
96368,1,7035,40,5,5,2785
96369,3,3414,63,14,3,6435
96370,9,1213,99,11,2,7642
96371,3,3959,47,2,4,2127
96372,10,2860,90,15,5,7103
96373,6,1299,81,7,2,3880
96374,1,10640,72,4,4,806
96375,7,8945,29,1,4,4618
96376,3,6082,23,14,3,1035
96377,5,4328,88,2,5,4709
96378,6,1718,62,11,5,537
96379,3,10026,95,12,5,844
96380,10,5938,81,13,3,4499
96381,5,6136,37,9,5,2702
96382,6,9487,48,6,2,7550
96383,5,3223,45,15,3,2190
96384,10,2420,80,13,2,9565
96385,9,5274,16,9,4,1616
96386,9,9611,47,3,2,8340
96387,5,9857,98,8,4,3693
96388,2,4099,3,3,4,6569
96389,5,10215,27,13,5,859
96390,2,3165,23,11,2,5663
96391,5,3538,73,5,5,3951
96392,1,10459,26,1,2,3095
96393,8,2330,85,11,5,5183
96394,1,1995,38,7,3,6235
96395,6,6996,92,2,5,8280
96396,9,3466,21,1,5,4327
96397,9,3440,48,5,4,2339
96398,5,2108,58,1,3,5908
96399,4,8534,51,6,3,8460
96400,1,9824,22,11,2,103
96401,3,10791,60,5,5,4665
96402,1,8089,61,13,4,8292
96403,5,7222,73,11,3,430
96404,9,8480,57,7,4,3894
96405,2,8015,13,13,5,6361
96406,10,1614,79,5,5,9301
96407,7,4200,96,15,3,6873
96408,3,8302,26,7,2,4875
96409,5,4780,12,2,3,9983
96410,1,2647,52,15,2,5211
96411,2,10207,63,3,5,7901
96413,10,7794,36,1,4,2320
96414,1,10531,45,13,2,5831
96415,6,10207,75,10,5,910
96416,10,4172,9,2,4,9993
96417,10,8328,37,9,2,8202
96418,8,7029,96,11,4,637
96419,2,8722,4,7,5,3686
96420,8,4768,51,6,3,575
96421,4,8455,27,10,3,7169
96422,5,1838,86,8,2,1154
96423,8,5632,42,12,4,9808
96424,2,1333,20,12,3,9101
96425,7,3625,30,5,2,2964
96426,4,2501,2,11,4,7725
96427,10,10646,17,4,4,3318
96428,7,6252,20,2,3,7869
96429,6,6043,2,14,2,1911
96430,6,7024,15,2,5,2193
96431,5,4880,91,13,4,7752
96432,7,2755,2,5,2,9521
96433,7,3659,86,2,3,1106
96434,8,7465,79,7,4,117
96435,8,4336,34,8,2,3135
96436,4,10637,50,8,3,75
96437,1,8427,36,8,2,3173
96438,6,6858,93,8,4,8115
96439,1,7830,15,4,4,7314
96440,3,4655,71,14,2,38
96441,4,9629,74,14,2,3168
96442,4,6786,79,13,2,392
96443,6,6053,48,14,5,7351
96444,3,6813,28,12,4,3757
96445,5,10789,17,9,3,1522
96446,3,1215,59,14,2,1434
96447,8,5877,76,13,2,6970
96448,6,4305,61,14,2,2631
96449,6,1195,76,9,5,2779
96450,9,5682,96,13,4,8336
96451,7,9276,29,14,5,8016
96452,7,4613,66,12,5,2647
96453,4,1767,8,11,5,5921
96454,7,2350,13,8,4,5545
96455,3,5285,67,13,4,6426
96456,9,8389,77,7,4,1155
96457,3,4499,69,10,5,7711
96458,3,5578,3,14,4,8565
96459,1,4506,29,1,4,5436
96460,10,6303,90,11,5,4342
96461,6,9165,17,9,5,452
96462,1,10731,74,7,3,515
96463,4,8489,69,11,2,8077
96464,8,5811,34,15,5,1225
96465,3,3380,6,2,2,4698
96466,7,10812,99,6,2,7052
96467,7,5827,63,5,4,4927
96468,9,2371,30,1,3,8703
96469,1,8535,84,5,2,4027
96470,8,9622,25,1,5,9474
96471,10,10249,90,5,5,673
96472,10,4405,55,6,2,6684
96473,3,7561,13,8,2,7337
96474,3,4217,34,9,5,548
96475,6,3711,32,6,3,9408
96476,7,4061,3,3,2,8249
96477,5,9808,71,11,3,2623
96478,7,3825,62,6,4,1953
96479,7,3001,36,7,4,6937
96480,6,4692,72,12,3,7202
96481,4,1826,9,3,5,561
96482,5,5378,22,14,5,3395
96483,9,6593,82,5,4,3932
96484,6,2756,71,7,2,6339
96485,6,6055,55,11,2,3497
96486,9,7902,13,14,5,4567
96487,10,7295,64,14,4,8358
96488,3,9242,68,11,2,5239
96489,5,5018,25,5,3,9622
96490,6,7514,17,10,5,6563
96491,3,6336,72,15,3,2385
96492,1,10499,11,13,5,1087
96493,10,7976,30,9,5,5300
96494,2,8509,97,10,2,3685
96495,4,8097,32,3,4,1757
96496,2,7904,76,3,3,901
96497,5,1200,84,14,5,8951
96498,7,1425,46,5,3,8391
96499,9,5441,32,3,5,715
96500,5,6275,52,14,3,8420
96501,10,6243,25,11,2,4403
96502,4,2225,53,14,3,4860
96503,10,5587,44,9,5,575
96504,7,4000,25,13,2,9465
96505,5,8354,86,15,2,8032
96506,5,6058,54,3,5,3723
96507,3,10234,71,6,2,7134
96508,9,3213,62,15,4,364
96509,2,4291,63,4,5,8982
96510,6,3803,13,7,4,8685
96511,6,9307,8,2,2,6859
96512,4,1683,89,2,4,4624
96513,7,7564,3,1,5,947
96514,2,10534,28,11,4,3239
96515,1,3376,22,14,4,7049
96516,3,3308,31,4,5,3823
96517,3,1175,19,4,3,894
96518,2,7933,69,15,5,8668
96519,3,2576,100,8,3,3412
96520,7,4899,82,9,4,4028
96521,1,6397,83,3,5,3376
96522,4,9013,59,1,3,5775
96523,1,2680,60,6,2,9274
96524,3,4600,99,8,5,6228
96525,5,7020,21,14,2,6086
96526,6,1143,32,2,4,4147
96527,3,10550,54,9,3,1315
96528,2,2938,48,12,3,4141
96529,1,10401,63,11,4,3905
96530,1,7659,67,10,5,6216
96531,4,10345,40,11,4,4654
